Clear,Unclear,Accept
0.4389027431421446,0.4463840399002494,0.11471321695760599
0.4308755760368664,0.3824884792626728,0.18663594470046083
0.5755627009646302,0.3247588424437299,0.09967845659163987
0.3448275862068966,0.49216300940438873,0.16300940438871472
0.44282238442822386,0.41849148418491483,0.1386861313868613
0.4268867924528302,0.4080188679245283,0.1650943396226415
